시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
어린이집,성원어린이집,경상남도 창원시 마산합포구 교방남1길 34,경상남도 창원시 마산합포구 교방남1길 34,35.2100417846,128.5653921120,경상남도 창원시청,마산중부경찰서,Y,4,5,2021-10-20,5670000,경상남도 창원시
어린이집,노벨자연어린이집,경상남도 창원시 마산합포구 완월남7길 32,경상남도 창원시 마산합포구 완월남7길 32,35.196268,128.558871,경상남도 창원시청,마산중부경찰서,Y,3,5,2021-10-20,5670000,경상남도 창원시
어린이집,밝은숲어린이집,경상남도 창원시 마산합포구 진동면 신서촌로 50-9,경상남도 창원시 마산합포구 진동면 신서촌로 50-9,35.118865,128.486099,경상남도 창원시청,마산중부경찰서,Y,1,3,2021-10-20,5670000,경상남도 창원시
어린이집,시립월영어린이집,경상남도 창원시 마산합포구 월영북로 25,경상남도 창원시 마산합포구 월영북로 25,35.182535,128.556016,경상남도 창원시청,마산중부경찰서,Y,1,12,2021-10-20,5670000,경상남도 창원시
초등학교,팔용초등학교,경상남도 창원시 마산회원구 학교단지로 31,경상남도 창원시 마산회원구 합성동 17-4,35.242233,128.593953,경상남도 창원시청,마산동부경찰서,Y,4,6,2021-10-20,5670000,경상남도 창원시
초등학교,중리초등학교,경상남도 창원시 마산회원구 내서읍 호계안길 22,경상남도 창원시 마산회원구 내서읍 호계리 305,35.255989,128.520058,경상남도 창원시청,마산동부경찰서,Y,7,6,2021-10-20,5670000,경상남도 창원시
초등학교,상일초등학교,경상남도 창원시 마산회원구 내서읍 광려천서로 21,경상남도 창원시 마산회원구 내서읍 중리 1053,35.244574,128.506947,경상남도 창원시청,마산동부경찰서,Y,5,9,2021-10-20,5670000,경상남도 창원시
초등학교,내서초등학교,경상남도 창원시 마산회원구 북성로 480,경상남도 창원시 마산회원구 두척동 550-1,35.238194,128.545448,경상남도 창원시청,마산동부경찰서,Y,5,29,2021-10-20,5670000,경상남도 창원시
초등학교,석전초등학교,경상남도 창원시 마산회원구 석전동로 8,경상남도 창원시 마산회원구 석전동 243-1,35.232271,128.576188,경상남도 창원시청,마산동부경찰서,Y,7,12,2021-10-20,5670000,경상남도 창원시
초등학교,구암초등학교,경상남도 창원시 마산회원구 구암북19길 153,경상남도 창원시 마산회원구 구암동 260,35.258270,128.594341,경상남도 창원시청,마산동부경찰서,Y,6,6,2021-10-20,5670000,경상남도 창원시
초등학교,회원초등학교,경상남도 창원시 마산회원구 회원남로 51,경상남도 창원시 마산회원구 회원동 393-1,35.219827,128.566759,경상남도 창원시청,마산동부경찰서,Y,9,6,2021-10-20,5670000,경상남도 창원시
초등학교,양덕초등학교,경상남도 창원시 마산회원구 양덕동12길 86,경상남도 창원시 마산회원구 양덕동 42,35.233859,128.5885007509,경상남도 창원시청,마산동부경찰서,Y,7,8,2021-10-20,5670000,경상남도 창원시
초등학교,합성초등학교,경상남도 창원시 마산회원구 합성북16길 75,경상남도 창원시 마산회원구 합성동 76-5,35.242784,128.581901,경상남도 창원시청,마산동부경찰서,Y,9,11,2021-10-20,5670000,경상남도 창원시
초등학교,교동초등학교,경상남도 창원시 마산회원구 무학로 589,경상남도 창원시 마산회원구 회원동 639-2,35.221464,128.562518,경상남도 창원시청,마산동부경찰서,Y,4,25,2021-10-20,5670000,경상남도 창원시
초등학교,북성초등학교,경상남도 창원시 마산회원구 석전북1길 3,경상남도 창원시 마산회원구 석전동 203-7,35.231778,128.570023,경상남도 창원시청,마산동부경찰서,Y,6,6,2021-10-20,5670000,경상남도 창원시
유치원,예진유치원,서울특별시 노원구 섬밭로 123,서울특별시 노원구 공릉3동 715,37.62802146,127.0683959,노원구청,노원경찰서,Y,1,19~27,2021-09-15,3100000,서울특별시 노원구
유치원,한울유치원,서울특별시 노원구 덕릉로122길 12-6,서울특별시 노원구 상계3동 1293,37.66850739,127.0808148,노원구청,노원경찰서,Y,3,702,2021-09-15,3100000,서울특별시 노원구
유치원,노일유치원,서울특별시 노원구 동일로231길 24,서울특별시 노원구 상계1동 1044,37.6726010269,127.0535507725,노원구청,노원경찰서,Y,2,10,2021-09-15,3100000,서울특별시 노원구
초등학교,덕암초교,서울특별시 노원구 덕릉로112길 68,서울특별시 노원구 상계3동 1200-74,37.6666221,127.081468,노원구청,노원경찰서,Y,2,5.6~11.5,2021-09-15,3100000,서울특별시 노원구
초등학교,동산초등학교,전라남도 순천시 서면 순천로 16,,34.99383703,127.4943075,전라남도 순천시청,순천경찰서,Y,8,18,2021-09-01,4820000,전라남도 순천시
초등학교,수암초교,서울특별시 노원구 중계로12길 9,서울특별시 노원구 중계본동 77,37.64769427,127.0814631,노원구청,노원경찰서,Y,2,6~20,2021-09-15,3100000,서울특별시 노원구
초등학교,계상초교,서울특별시 노원구 한글비석로41가길 24,서울특별시 노원구 상계5동 447-1,37.66219741,127.0686766,노원구청,노원경찰서,Y,2,8~19,2021-09-15,3100000,서울특별시 노원구
초등학교,청원초교,서울특별시 노원구 한글비석로 506,서울특별시 노원구 상계9동 641,37.66525335,127.0625319,노원구청,노원경찰서,Y,2,20,2021-09-15,3100000,서울특별시 노원구
초등학교,상곡초교,서울특별시 노원구 노원로38길 34,서울특별시 노원구 상계10동 678,37.66290383,127.0620766,노원구청,노원경찰서,Y,2,20,2021-09-15,3100000,서울특별시 노원구
초등학교,온곡초교,서울특별시 노원구 한글비석로52길 59,서울특별시 노원구 상계9동 638,37.6675405407,127.0659114,노원구청,노원경찰서,Y,3,10~20,2021-09-15,3100000,서울특별시 노원구
초등학교,수락초교,서울특별시 노원구 동일로 1745,서울특별시 노원구 상계1동 1171-2,37.68450193,127.0551836,노원구청,노원경찰서,Y,2,15.5~35,2021-09-15,3100000,서울특별시 노원구
초등학교,상천초교,서울특별시 노원구 덕릉로 443,서울특별시 노원구 상계6동 768,37.646282,127.0578068,노원구청,노원경찰서,Y,1,12,2021-09-15,3100000,서울특별시 노원구
초등학교,당현초교,서울특별시 노원구 동일로213길 52,서울특별시 노원구 상계6동 742,37.64825944,127.0582117,노원구청,노원경찰서,Y,3,19.6~21,2021-09-15,3100000,서울특별시 노원구
초등학교,상명초교,서울특별시 노원구 덕릉로 541,서울특별시 노원구 중계3동 515-1,37.6487233,127.066969,노원구청,노원경찰서,Y,1,30,2021-09-15,3100000,서울특별시 노원구
초등학교,청계초교,서울특별시 노원구 공릉로 431,서울특별시 노원구 중계3동 513-1,37.64503334,127.0661408,노원구청,노원경찰서,Y,2,12~20,2021-09-15,3100000,서울특별시 노원구
초등학교,연지초교,서울특별시 노원구 월계로55길 48,서울특별시 노원구 월계동 271,37.63319071,127.0595368,노원구청,노원경찰서,Y,4,6~20,2021-09-15,3100000,서울특별시 노원구
초등학교,용원초교,서울특별시 노원구 섬밭로 144,서울특별시 노원구 공릉3동 709,37.62992402,127.0689414,노원구청,노원경찰서,Y,2,19~27,2021-09-15,3100000,서울특별시 노원구
초등학교,중평초교,서울특별시 노원구 섬밭로 241,서울특별시 노원구 하계동 271,37.63753475,127.0639634,노원구청,노원경찰서,Y,3,15~20,2021-09-15,3100000,서울특별시 노원구
초등학교,태랑초교,서울특별시 노원구 화랑로51나길 31,서울특별시 노원구 공릉2동 116,37.62625137,127.0906018,노원구청,노원경찰서,Y,4,7~32,2021-09-15,3100000,서울특별시 노원구
초등학교,태강삼육,서울특별시 노원구 화랑로 815,서울특별시 노원구 공릉2동 26-39,37.64335827,127.1088514,노원구청,노원경찰서,Y,1,34,2021-09-15,3100000,서울특별시 노원구
어린이집,아이월드어린이집,대전광역시 서구 신갈마로 155번길 33,대전광역시 서구 갈마동 375-23,36.347305,127.3664188,대전광역시 서구청,서부경찰서,N,0,8,2021-10-27,3660000,대전광역시 서구
어린이집,반지어린이집,대전광역시 서구 계룡로 379-25,대전광역시 서구 갈마동 266-25,36.353112,127.3713465,대전광역시 서구청,서부경찰서,N,0,6,2021-10-27,3660000,대전광역시 서구
어린이집,반지어린이집,대전광역시 서구 계룡로 379-25,대전광역시 서구 갈마동 266-25,36.353112,127.3713465,대전광역시 서구청,서부경찰서,N,0,6,2021-10-27,3660000,대전광역시 서구
어린이집,반지어린이집,대전광역시 서구 계룡로 379-25,대전광역시 서구 갈마동 266-25,36.353112,127.3713465,대전광역시 서구청,서부경찰서,N,0,6,2021-10-27,3660000,대전광역시 서구
유치원,프렌즈유치원,대전광역시 서구 원도안로 25번길 97,대전광역시 서구 가수원동 1344,36.3090262866,127.3473222470,대전광역시 서구청,서부경찰서,N,0,20,2021-10-27,3660000,대전광역시 서구
유치원,프렌즈유치원,대전광역시 서구 원도안로 25번길 97,대전광역시 서구 가수원동 1344,36.3090262866,127.3473222470,대전광역시 서구청,서부경찰서,N,0,20,2021-10-27,3660000,대전광역시 서구
유치원,프렌즈유치원,대전광역시 서구 원도안로 25번길 97,대전광역시 서구 가수원동 1344,36.3090262866,127.3473222470,대전광역시 서구청,서부경찰서,N,0,20,2021-10-27,3660000,대전광역시 서구
유치원,펀키즈유치원,대전광역시 서구 도안동로 77,대전광역시 서구 가수원동 1344,36.3113021629,127.3484882451,대전광역시 서구청,서부경찰서,N,0,단지내,2021-10-27,3660000,대전광역시 서구
유치원,펀키즈유치원,대전광역시 서구 도안동로 77,대전광역시 서구 가수원동 1344,36.3113021629,127.3484882451,대전광역시 서구청,서부경찰서,N,0,단지내,2021-10-27,3660000,대전광역시 서구
유치원,펀키즈유치원,대전광역시 서구 도안동로 77,대전광역시 서구 가수원동 1344,36.3113021629,127.3484882451,대전광역시 서구청,서부경찰서,N,0,단지내,2021-10-27,3660000,대전광역시 서구
초등학교,선유초등학교,대전광역시 서구 관저남로 60,,36.29495039,127.3409491,대전광역시 서구청,서부경찰서,N,0,10,2021-10-27,3660000,대전광역시 서구
초등학교,선유초등학교,대전광역시 서구 관저남로 60,,36.29495039,127.3409491,대전광역시 서구청,서부경찰서,N,0,10,2021-10-27,3660000,대전광역시 서구
유치원,태랑병설유치원,서울특별시 노원구 화랑로51나길 31,서울특별시 노원구 공릉2동 116,37.62625137,127.0906018,노원구청,노원경찰서,Y,4,7~32,2021-09-15,3100000,서울특별시 노원구
유치원,연촌병설유치원,서울특별시 노원구 공릉로58길 36,서울특별시 노원구 하계1동 152,37.634416,127.0725121,노원구청,노원경찰서,Y,3,7~15,2021-09-15,3100000,서울특별시 노원구
유치원,신상계병설유치원,서울특별시 노원구 상계로 267,서울특별시 노원구 상계4동 111,37.6675178246,127.0758263316,노원구청,노원경찰서,Y,2,"7,30",2021-09-15,3100000,서울특별시 노원구
유치원,수암병설유치원,서울특별시 노원구 중계로12길 9,서울특별시 노원구 중계본동 77,37.64769427,127.0814631,노원구청,노원경찰서,Y,2,6~20,2021-09-15,3100000,서울특별시 노원구
유치원,수락병설유치원,서울특별시 노원구 동일로 1745,서울특별시 노원구 상계1동 1171-2,37.68450193,127.0551836,노원구청,노원경찰서,Y,2,15.5~35,2021-09-15,3100000,서울특별시 노원구
유치원,상곡병설유치원,서울특별시 노원구 노원로38길 34,서울특별시 노원구 상계10동 678,37.66290383,127.0620766,노원구청,노원경찰서,Y,2,20,2021-09-15,3100000,서울특별시 노원구
유치원,상경병설유치원,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.67055277,127.0516731,노원구청,노원경찰서,Y,1,9.7~22,2021-09-15,3100000,서울특별시 노원구
유치원,동일병설유치원,서울특별시 노원구 한글비석로 566,서울특별시 노원구 상계8동 887-7,37.6648142,127.0541716,노원구청,노원경찰서,Y,1,20,2021-09-15,3100000,서울특별시 노원구
유치원,공릉병설유치원,서울특별시 노원구 동일로173길 12,서울특별시 노원구 공릉동 610,37.61861498,127.0746307,노원구청,노원경찰서,Y,5,12~20,2021-09-15,3100000,서울특별시 노원구
유치원,보배유치원,서울특별시 노원구 마들로3길 37,서울특별시 노원구 월계3동 322-1,37.62860841,127.0627957,노원구청,노원경찰서,Y,1,7.5~19.5,2021-09-15,3100000,서울특별시 노원구
유치원,미광유치원,서울특별시 노원구 공릉로34길 62,서울특별시 노원구 공릉2동 81 태강@,37.623341,127.0821207,노원구청,노원경찰서,Y,1,8~20,2021-09-15,3100000,서울특별시 노원구
유치원,두솔유치원,서울특별시 노원구 초안산로 19,서울특별시 노원구 월계동 582,37.629541,127.054129,노원구청,노원경찰서,Y,1,5.8~25,2021-09-15,3100000,서울특별시 노원구
유치원,대원유치원,서울특별시 노원구 동일로228길 23,서울특별시 노원구 동일로228길 29,37.6698575,127.0587454,노원구청,노원경찰서,Y,1,12~20,2021-09-15,3100000,서울특별시 노원구
